 , 占坑写点感想，不时写点有的没的___________________12.27_______________曾经大一时候有个同学言行举止异于常人不合群，喜欢天马行空，班级同学大多排斥远离他，但我却试着接近他理解他，因为他做着我内心想做而不敢做的事情，敢于在课上追问一些莫名奇妙的问题，敢于直面同学们的冷眼旁观。人是一种社会性的动物，或多或少都想渴望别人的包容和理解，后来大二他不适应校园生活休学了，的确一年来他承受了太多的不理解最终选择了休学再也没回来。他休学前和我论述的最后一个命题是"世界是由颜色构成的"并用画笔描画试图向我论证，我有自己的常识和固有思维当然下意识的排斥他的观点，出于包容和尊重，我还是依然花了半个小时听他论述。曾经我们一起谈法拉第、道自然哲学，单纯地为了论道求知而快乐，可是好景不长他大二就休学了再也没有回来，很心痛以后的日子自己再也不能天马行空地找人诉听，我慢慢也变成了一个寡言少语的学生，行为举止变得适应和中规中矩，虽然内心偶尔依然很狂野想打破体制，但最终还是顺从了体制。因为没有环境和氛围去包容学生指点江山、激扬文字，没有环境和氛围去包容学生举止诡异，而他就是这样一个言行举止怪异敢于在课上追着老师问些莫名其妙的学生，于是教室回响的是各种质疑和嘲讽的笑声和评论，而我很理解他他仅仅是思想不受拘束地平时比别人独立深入多思考了一点，进而仅仅是在好奇本能的驱使下多思考了一点，而并不是故意哗众取宠标新立异，然而却是因为"枪大露头鸟"现象被误击了，于是偌大的校园变得更加"和谐"了，不会有学生再提出那么多为什么了，老师可以减轻课堂压力安心和"一言堂"了。曾经当他被误解时我想着去帮他说话但却不敢，因为自己也担心被一起嘲笑被误击，我也想做一个敢于追着老师不放问为什么的学生，但是又每次问问题前都要深思熟虑思前想后，确定这是一个不会被嘲笑的问题后才敢问，久而久之我的好奇心也渐渐淡了思维也没有以前活跃了。他退学后，以前两个人可以畅快交流的想法也只剩下我一个人慢慢地悟与思了，只能一个人默默记录在纸上。于是余有叹焉：世有沙漠，而后有仙人掌；世有“海纳百川”、包容并放的环境和氛围，而后有奇花异草、百家争鸣、人才遍天下。再次深思“钱学林之问”，发觉互相包容是一个培育人才、人才辈出的学校必不可少的因素，互相包容个性，互相包容犯错和失败，互相包容成绩好与坏，互相包容奇思妙想和天马行空。后来经历多了才明白:要想打破体制，首先要弄懂并利用体制规则把自己的利益最大化，把自己变得强大以后掌握话语权后才能够打破旧体制，建立一种新的更加合理的体制。当然自己建的体制不符合时代要求了，要么自己去不断改进，要么最终也会被后来者打破建立新的体制。最后胡编乱造一首词送给他，《微积分•念友人》
tie-zheng-ru-shan-2-0 , 我知道给你一个键盘，你就有机会被哈佛保送
san-yue-chang-an-6 , 会啊，哪怕你是个小学生，只要是每一步都很严谨的证明出哥德巴赫猜想就一定会被保送的别说证明哥德巴赫猜想，就算一个高中生完全理解了陈景润证明1+2过程，也足以报送国内顶尖大学了吧但并不推荐高中生，本科生，研究生去证明该猜想，该猜想的难度也不是你学过几天代数课就能理解的每个人都应怀都世界的好奇和都有证明该猜想的权利，但更多的民科或中学生想去证明哥德巴赫猜，可能是因为不懂所以无惧吧Ps.我也不懂，我也无惧，不要骂我
hui-feng-liu-xue-11 , 大家能不能不要总是泼冷水，万一人家真证明出来了咋办？到时候兄弟飞黄腾达了别忘了我啊！
duan-yi-miao , 不建议用初等数论去浪费时间。
bo-li-zha-yu-le , 直接去斯坦福当教授吧，把英语学好
xue-yue-qing-45 , 那个，菲尔兹奖演奖要用什么语言？可以用中文么？当你们都在怀疑他证没证出来的的时候，我已经在考虑如果他可以证明出来，菲尔兹奖的一小时演讲用汉语演讲靠谱不靠谱了...
 , 我有一高中同学，从初中开始热衷于推导各种数学公式，后来他去了国科大……当然，他人是非常聪明的，脑子比我好使。
lin-zhi-yu-66-1 , 期待这位大佬一月一的解答
 , 如果高中生能证明哥德巴赫猜想，还保送清华北大数学系干嘛？那里根本没有研究数论的老师能教你，你去上班还差不多
qian-yu-75-3 , 为啥民科和准民科不来玩计算机呢……深度学习那么大一个黑盒在那放着呢。
 , 如果能，那么也能。
ye-lang-56-80 , 这么说吧，鼓励你是很蠢的行为。因为一个高中生满脑子都是不切实际的想法这在我看来蠢得一塌糊涂。你可以天马行空，但绝不是不长脑子。
 , 世界级的难题即将要在13乎被一个高中用户解决了，知乎捡到gui 了
zhang-hong-yi-32 , “我看不懂你的证明，但是楼下的朗道院士对这个问题非常感兴趣，你可以和他探讨一下”
 , 不能。理由如下如上图可知主体“清华北大数学系”不具有“保送”任意一名或多名高中生的能力，有关具体事宜应该咨询所在高中。另：个人认为系不具有招收保送生的权力，应该是院和校，才有权力招收保送生。另注：《普通高等学校招收保送生的规定》的颁发部门，原国家教育委员会，已改名为教育部（Ministry of Education of PRC）。||||||||||All I want to say is ,that he who has proved Goldbach conjecture definitely has a better logical mind than me.
 , 应该能去清北当校长。
su-xie-jie-jue , 。我卸载知乎一段时间了空间看到你这个问题，特意下载回来围观坐等1.1你的论文
fjy-22-56 , 我证明了只要超过光速就能穿越，但是有啥用呢
xiao-bu-dong-72-94 , 清华北大算什么，直接好用得菲尔兹奖，xxx知名大学的终身教授
aki-44-87 , 这个问题魔幻现实得让我觉得你在钓鱼。。。你认真的？？？
shen-fan-gou-87 , 把你的论文发到更多的地方吧，争取让更多专业的人看到，能证出来应该就是名垂千古了，证不出来就算了，毕竟科学吗没有一帆风顺的
chen-chang-ming-33 , 克莱登大学现在就要你，准备给你一个数学博士的学位，烦请先预付20美元。
ceng-yang-bo-99 , 啧啧啧，兄弟你真证出来了 我给你推荐行吗什么清华北大 菲尔茨奖
shao-yu-ming-41-84 , 直接一点如果你要真正明了哥德巴赫猜想，就把论文发专业平台吧，不过那个基本发表费用挺高的的，在知乎上上用处不大，另外介意题主去一下民科吧。
zheng-tong-xue-45 , 经过深思熟虑，我决定支持一波，等到那天你成功了记得苟富贵勿忘。
hongda-66 , 未滿18歲就證明了某某猜想的人，不會來逛知乎啦
 , 当然不能，证明出来麻烦不要上学直接去科研吧，不然浪费人才。
xue-mo-85-94 , 清华北大的人不一定能证明猜想，能证明的清北没跑了
chu-xin-zhen-12 , 都能证出哥德巴赫猜想了，还要上北大？你见过超人开奥迪？
 , 同学你好我只想提醒你一下:网络不会把你的无知当天真相反 它们会把你的天真当无知.
tian-ran-juan-54 , 我当了皇帝能用金锄头锄地吗
ni-hao-82-10-46-12 , 清华北大？你的要求也太低了吧～
lynn-1-7 , 为什么你不先发论文然后直接找清华北大数学系去谈呢我相信他们会争着要你去当教授以及论文发了记得通知一下大家满足一下他们的虚荣心(？)
cccat-8 , 不请自来老哥你是真的火了前几天来还没多少回答，现在我身边和数学毫无关系的人都在转这个问题了打心里讲我是很期待你真的能完整证明哥猜，因为这真的是数学界中非常重要的一个猜想，证明能够大大促进人类的发展。但是这个难度确实比较大，我也不知道你是不是真的证明出来了。不过对于保送清北来说，完全不需要证明哥猜，更加简单的问题都足够了。或者哥猜的部分证明、间接证明都够了希望能看到一个天才的出现，我等着你的论文
 , 不要修拖拉机了！
you-yong-de-yu-0 , 你想证明自己拳击打的好，不用去秒杀泰森
toumawing , 好好复习高考，别做梦，1月1号之后我要是被打脸了也值了，我愿意被钉在耻辱柱上，给传奇的成神之路添一个笑柄。
crazyswp , 单看问题，首先假设前半句成立，结果应该是不会。 因为没必要且不需要。作为在特定领域已经达成一定程度深入研究且取得成果的人，读这个书没有意义。 好比小学/初中毕业生拿到高考高分要不要保送高中一样，请直接去大学，否则不要来考这个高分。这里大家都在纠结前半句能否成立。其实是可以成立的，小学生、初中生、高中生、大学生都可以成立，没什么不可以的。学历并不能决定能力。疯魔之人怕是不上学也能成功。然后，换到题主这里。首先依旧假设前半句成立，我劝题主舍弃被保送的想法，因为你除了这部分知识及能力外，并不能很好的完成，甚至无法完成清北的本科学业。只能直接进行专业的学术研究。至于前半句是否能在题主身上成立，看造化了。不鼓励亦不反对，看清前路最为重要。—————以下碎碎念————我初中的刚接触这些东西的时候也曾经幻想过，思考过。但从未幻想过成功后会保送，而是幻想直聘为教授。为什么幻想过呢，因为严重偏科。数学一门独大。但这玩意儿太费时间，搞不好自己就定格在初中毕业生了不是。果断放弃。后来出现了物理，于是数理双偏....中学数学还是很有意思的，大学学完多重积分、拉普拉斯、傅立叶、复变，还有什么信号处理，多维向量。兴致全无....太尼玛麻烦了....还有什么人工智能..大部分做图像的人工智能机器学习都是信号处理，矩阵乘法，卷积……说白了都是数学。
yu-xi-yang-tian , 你是，张烨？
feng-mang-xsd , 去清华北大干嘛？读数学系么？
nuo-yan-bu-shi-guo-zu , 慕名而来，我希望您能如愿以偿
 , 相关烂片：《极限空间》图片来自豆瓣（其实我希望被打脸）
san-yue-chang-an-6 , 会啊，哪怕你是个小学生，只要是每一步都很严谨的证明出哥德巴赫猜想就一定会被保送的别说证明哥德巴赫猜想，就算一个高中生完全理解了陈景润证明1+2过程，也足以报送国内顶尖大学了吧但并不推荐高中生，本科生，研究生去证明该猜想，该猜想的难度也不是你学过几天代数课就能理解的每个人都应怀都世界的好奇和都有证明该猜想的权利，但更多的民科或中学生想去证明哥德巴赫猜，可能是因为不懂所以无惧吧Ps.我也不懂，我也无惧，不要骂我
a-si-dun-wei-jia , “能保送清北”大概是证明哥猜要做到的条件里最简单的一个吧。话说为什么你还在上高中？
xi-gu-zhai-zhu-ren , 如果你真的可以证明哥德巴赫猜想，别说清华北大了，中科院都能上(ಡωಡ) 
 , 此事还是请你自己定夺，你说你能证明你就能证明，你说你能去清华北大你就能去清华北大。
lin-sheng-qian ,   这不就是以前民科吧那几套吗，通俗点说就是。会打篮球了，野球场命中率百分之60。已经可以去打NBA了。比那帮什么超级明星厉害多了，很多NBA选手命中率还没有50呢
ni-ning-tian-kong , 惊闻近日网络上有大量沙雕网友玩梗高中生网友证明“哥德巴赫猜想”，我深感痛惜！我曾有幸在2016年看过大数学家陈景润先生为《初等数论》一书写的序言，好不欢喜(两手翻花)。看着网友们的恶搞，你们好笑我是笑不出来，我这个眼泪在肚子里，我笑不出来。数学不是胡学，哥猜不是乱猜。哥德巴赫猜想并非不能证明，我研究哥猜20年了，大大小小的问题我都研究，我太了解它了！我刚刚打开知乎的时候，还有个知友问我，哥德巴赫猜想到底能不能证明啊？不懂数学的网友还在笑，我是笑不出来。有的网友一看到“哥德巴赫猜想”，第一反应“哇，太难了！”这怎么行呢？见到这些世界级的数学难题，尤其需要勇于证明，从精神上藐视它。我们说一个学过数学的人不敢向世界级数学难题发起挑战是可悲的，有了挑战的勇气不能把它证明就是可耻的。我看有些学数学的，学神竟然和学霸谈起了恋爱，学霸叫学神叫“婶婶”，学神叫学霸叫“爸爸”，婶侄不分，父妻颠倒。这样的关系是乱伦的！是要给所有学数学的人谢罪的！喜闻一位高中生最近要在知乎上发表证明“哥德巴赫猜想”的论文，祝贺这位同学，这与这位同学长期的勤奋研究是分不开的。说到勤奋，我就想到正在网上认真学习研究“留学”勤奋写论文的我。今年下半年，“留学”研究会亲自举办的第一届“留学”生毕业典礼即将举行，我将作为第一届“留学”毕业生代表出席此次典礼，并认真发表关于“留学”研究的诸多感悟。生活学习两开花，弘扬“留学”文化，希望大家多多参加。
tian-jun-10-24 , 当然可以。如果你是用前辈们用的殆素数这一思路证明成功了大偶素的两个殆素数都只有一个素数因子，你就是这五十年来数学界的奇迹。但是无论如何，你只要证明出来了，那麻省理工应该会派专人登门拜访。
zi-bu-yu-32-1 , 还真有人信啊
appapp-8 , 如果你真的证明了，你还去清北浪费生命干嘛？你的数学水平都超过清北绝大部分数学教授了，中科院走起啊
 , 就事论事，结论是：绝对可以.......更新：北大或成为最大赢家（滑稽
qin-guan-33-55 , 本人数学与计算机杂种专业，懂得都懂，在数学分析与高等代数中挣扎，没有想到已经有大牛证明出了哥德巴赫，你去什么清北？不来我top1'TYUT?黄庆学老师的位置就是你的，耶稣都留不住，我说的
ji-ji-chao-ren-33 , 有个高中同学，质疑哥德巴赫猜想，而且是有论证的，然后找我们年级里的数学老师问，数学老师吱唔过去了，说没他想的那么简单……然后他被清华北大双双保送了，数学竞赛上的。
 , 港真我jio得你还活在梦里(讲真我没看到这个问题的话这段记忆估计就已经埋在土里了）我想起来初中的时候有个老师来我们学校报告厅上公开课，最后留了个问题，好像也是xx猜想，然后我一直在做，我jio得灵感奔涌，要是我再多了解一点知识就是证明出来。然后，然后我第二天就忘了这个事，事实证明我活在梦里。稍微类比一下，大兄dei我jio得你不行，加油学习吧。
feng-yuan-57-21 , 您好我是一个算是蛮垃圾的本科生吧，我没资格评论什么哥猜证明的balabala，但看见知乎上有部分人发表的言论有些偏激，我不禁想表达一下我的见解1.如果你真的成功证明了哥猜而且没有任何问题了话，那么你肯定是很有天赋并且很努力的人，你的未来一片光明，请保持下去。2.如果你花了很长时间付出了很大努力证明出来了哥猜但是你的猜想被人指出问题了话，我也同样相信你是一位十分有才华的人，我在高中认识个和你一样爱钻研学术攻克难题的人，他现在也十分优秀，所以请保持这样的势头，加油!3.如果你证明出来了哥猜却存在很严重的问题而自己没有发现了话，希望你能在今后的学习生涯中严谨行事，这不是敢于发表言论而是莽撞，这样无异于是"民科"证法，一定确保自己在搞清所有概念论述的情况下去谈证明，科学要讲严谨。4.如果你没证出来只是耍我们了话，那么一点都不好笑= =
edward-xu-35 , 大概会被保送到清北数学系教书=.=而且堆垒素数论真的是高中生能搞的东西么=͟͟͞͞ʕ•̫͡•ʔ
alice-26-89 , 可不可以其他评论已经有回答了，我也是外行人，数学不太好，是个美术生。曾经满腔热血想考美院，最终去了一个微不足道的小学校。我理解你这样想追着希望的感觉。非常非常希望你真的可以证出来，可以实现自己的梦想。
 ,   如果你成功证明了，那当我没说  如果你没有证明成功，我希望你能够坚持自己对数学的热爱。  我可以想象如果你没有证明成功所带来的社会舆论，因为我已经在qq等软件上看到了这件事。  如果你没能成功，建议你暂时离开知乎，因为舆论的力量很强大。  如果你没能成功，建议你坚持自己，依旧热爱数学，依旧热爱梦想，希望你能够坚持自己。  如果你没能成功，也不要气馁，上清华北大没有你想象的那么难，你可以继续在数学上坚持下去，一路走到底（我说的是你在其他学科一定上不了清华，同时你也非清华不上的情况。）   你可以依靠数学（我相信即使你没有证明成功，但是我也相信你的数学水平一定足够优秀）走数学竞赛等途径，拿国奖，我相信上清华北大不是问题。拿奥赛金奖，我觉得你也可以不用上清华了，你有更好的选择。  如果你没能成功，一时的失败不带表永远的失败。如果你坚持数学，我相信，总有一天，哥猜不是你的拦路虎。  中国的未来属于你们这样的青年，勇往直前吧。
 , 我发现有些答主的水平可能还不如那个高中生。请问这位自称是清华大学毕业的 @小小晓芾 日心说跟地球表面积有啥关系？以及，你知不知道人们早就承认地球是圆的，哥伦布麦哲伦跟哥白尼是同时代的人
yan-gui-yao-ling , 本人是一名初中生。对于哥德巴赫猜想只是浅显的概念了解，对于您证明出哥德巴赫猜想的这件事特别震惊，数学对我来说简直遥不可及。所以我很佩服您，希望您能成功。无畏无惧正是学生的样子。您很努力，这就够了。
wang-yuan-13-52-38 , 谢邀。身为一个物理人士没有什么过多的评论可言。但是听说题主，要发布证明的那位需要投稿。我可以很明确的告诉你，你这样大牛级的工作就应该投在nature，science这样的期刊上。如果你的英语水平不够，我可以帮你，给我个三作就好，我甚至还可以帮你修改论文的学术规范要求。也许，你将会是第一个得到菲尔兹奖的本土中国人。这样我也能吃个瓜青史留名。    不谢。送我上去，让原po看到。…………切割线…………后续，另外我在清华数学也有几位认识的教授。如果证明是真的，可以立刻帮你通知。
dong-ri-zhi-yang-48 , 他能不能证出来我一点也不好奇，我好奇的是竟然还有这么多理他的人。。
wang-da-ke-53-61 , 证哥猜多没意思来解决P=NP问题吧
rong-xin-17-73 , 你看到他们否认你，觉得你是民科，千万不要伤心，不要气馁，也不要误解了别人的好意，因为大家都在帮你呀，帮你反向奶，大家在冒着被打脸的风险祝福你呀!
qian-xiao-33-66-98 , 解释一下，不会有人一边问着2+5等于几，一边构想出中国特色社会主义伟大蓝图的，能力与境界完全不匹配再一点，这么厉害的谈数学竟然还考虑清华数学系，emmm——————这问题没什么好回答的如果题主真的（有水平）证明了出来，是不会到知乎上来问这么可爱的问题的我都懒得坐等打脸，我脸能感受到一点风都算我输
wu-yi-kai-57 , 我想知道这是哪个天才提的兄弟问题：如果一个初中生统一了四大基本力，那么可以保送山东蓝翔吗？我还是太年轻。
li-hao-58-5 , 知乎风气很不好，就算要嘲讽，也应该等1.1以后吧？为什么这么多人直接上网络暴力啊？
 , 我小学的时候得出了杨米尔斯方程的通解，醒来后发现是一个梦，但是最关键的问题不在这儿，而是杨米尔斯方程这几个字是怎么进到我脑子里？？？我特么到上高中才知道有微积分这东西。。。
triplef1ower , 我一不小心在几秒之内就写出了费马大定理的证明可是我拿给我高数老师看的时候他居然二话不说就动手打我他一定是嫉妒我的数学天分附图（真的几秒之内就写出来了
yanb-14 , 北大清华对你来说屈才了，教育部部长应该你来当，你把你的思维方式和论证方法编入教材，为国家培养更多像你这样的人才俊杰，在中华民族的历史上留下你伟大的名字才应该是符合你才能的方式。
song-ze-kun-86 , 不能，因为高等学府不要自不量力的白痴
odin-18 , 我是一名高中体育特长生，如果我举重能抓举5吨，挺举10吨，能保送体育大学吗……如果我能3秒之内跑完100米，能保送北大吗……如果我挑远能跳200米，国家会给奖金吗……如果我在擂台上一对三把世界重量级拳王，泰拳王，世界自由搏击冠军同时击倒了，能不能获得高考加分呢……
xue-zhen-yu-9 , 想起了一句话“为什么做的事情一定要是别人能明白的而且能够自圆其说？因为人类这种愚蠢的生物对待自己不懂的东西的态度是错愕、愤怒、仇恨，当无计可施、消灭不掉的时候，他们畏惧。”我想我们更应该抱有期待，而不是轻视和嘲笑。1月1日，等题主的好消息集众生再望彼方，唯星辰大海。
 , “那！当然可以啦！”“北大请你来当教授！”——李伟固
 , 不出意外的话，应该可以被保送到清华北大数学系当教授
jiao-luo-39-71 , 我表示很好奇1.1给的答案呢，火钳刘明！虽然我是一个数学学渣。但是我看到这个问题的时候觉得确实非常有趣，很期待呢
Simengtun , 泻药。保送什么的我不懂，但是你如果真证出来了，那孙一峰就是我二哥。——补充一点——我看高赞里张益唐的意思是说You said calculation.——再补充一点——我看陈景润的意思是年轻人好好〇〇，不要〇〇〇〇了。——接着补充——我觉得你可以参考下高赞里杨振宁对廖某的回复。比张益唐还要简练。什么？你找不到？可这就是杨振宁的回复啊
 , 初中毕业看不懂这么深奥的东西。感觉从百度到的信息来看，这是好像非常难，以至于这么多年没有哪位数学家敢说自己证明出来了。所以，1月1号发布论文之后，记得指着当今所有数学家的鼻子说上那么一句话：我不是针对谁，我是说在座的各位都是垃圾！能理直气壮的指着这么多大佬的面说出来这么拽的话，上不上清华也无所谓了不是嘛！！加油！！！
fu-qia-fu-69 , 还上什么清北，去哈佛当教授吧
 , 在这个问题下为题主祝贺叫好的诸位忘了凡伟了吗？如何评价凡伟提出的电荷不存在理论？立个flag，这题主要是能证明哥猜，我哈士奇的哈字换个部首。
 , 这问题包含着令人厌恶的投机心态和功利的思维方式，再跟荒诞不经的“皇帝用金斧头耕地”式孩童设想相结合，可以说是很巨婴了。做研究是很严肃的事情，哪怕你是高中生，也不可以这么浮躁和胡搅蛮缠。可以这么说，你如果真证明了哥德巴赫猜想，那么你为了证明这个问题所拥有的思维能力和专业水平应该让你远不至于问出“能被保送名校吗？”这样的问题，你应该会知道学术共同体的研究规范是怎样的，做出来成果往哪里申报，该去找什么人，同时知道这样的开创性成果会直接让你具有教授和博士导师资格（因为你做出来全世界就你能做出来的知识，这方面谁还能教你？不赶快趁着大好年华教人（到时候你教的人会是相关方面的专业研究员，数学年会上台下几百号年长你几十岁的海内外名数学家正襟危坐听你演讲，把你当跟他们同等地位的同行而不是什么学生）和进一步扩大成果，还读什么本科？？）。没有什么成果能建立在沙滩上，在证明的过程中你会涉及到大量的已有论文研习，会产生大量请教在这方面顶尖水准人士的需求，而在这过程中你肯定早应该成为学术共同体中的一员才是，怎么可能还要跑到知乎上来问这问那？除非你是这样的人类历史上可能是空前绝后的天才，你独立发展了一门数学分支，古往今来所有数学家从来都没想过数学还可以这么做，然后用这门分支里的工具把哥德巴赫猜想解决了，所以可以不涉及到任何现有研究成果，如果这样的话，你关心的应该是身后名之类的吧。。。什么数学史会如何定位你都是小的了，我估计你会成为著名的脑科学样本直接供你一切享有人间享受让你乖乖配合研究就好。不过这样的话，请你可以放下手里的加减乘除运算了吗？那么幼稚的东西怎么配得上你，请先拿出几百页你独立定义出的一门新数学好吗？
cheng-hao-peng-70 , 讲真，真要比一下的话，可能考上清北更容易一些。
qing-chun-de-leipengshang , 我不并对这个问题本身感兴趣。我只是怀念我的青春而已。那时只是想着当一个数学家或者理论物理家，当然这些都是在接触康德的《纯粹批判》黑格尔《小逻辑》（高一）。后来我高一前就学习了微积分。然后我发现自己真不是这块料。那时抑郁了好一阵。那时让我想了很多关于人生的问题。只是觉得自己不是这块料。现在为生活奔波，始终放不下那时的理想。然而现实是残酷的。一声叹息。
TAOSHOW , 科学的强大就是：你知道的越多，一些问题看起来就越小儿科。而苦于没有突破，你的回答不会像 @王伟 那样简单的贴一个陈景润的序言，却是开始大肆的嘲讽小儿科。你们不是数学界的清流，是毒瘤！！！！数学的乐趣除了严谨还有天马行空，不过终究还是需要脚踏实地。但这不应该成为别人对于天马行空的否定。其实一直有一个陈氏定律，任何大于0的两个自然数，都能通过简单运算（加减乘除）最后结果是1，eg：1和5，例证：5-（5-1）=1。 我感觉数学史上也可以给我留下一个章节。我一个三流学校专科生，说真的，真的感觉有的喷的太厉害了。嘴下积德，你可以验证下我的猜想-,-这个猜想时小学5年级的时候想的还记得那个夏天，我考上了我们县的奥赛班，镇上排名第八，那一年夏天的西瓜真好吃，那一年的农活真的不累那一年的赞许真的好听，直到现在我都感觉那是我在学习的海洋里最高的成就，所以自作聪明得到了陈氏定律，此定律时在干农活（我们县城以柳编出名）扒条子（土话)的时候想到的，从小学到初中，从初中到高中，虽然成绩已经不堪回首，但这个定律却一直没有忘记，可能当成了一个笑话，但是我相信，数学者，或者学家一定能通过验证，得到这个条件成立的公式数最低是几，就像陈老的1+2，终究会证明出三个运算值还是五个运算值。此定律因为是一半，所以特许学者进行验证，可以署名如：陈庞定律。陈许定律，陈牛定律，陈陈定律。等等吧。
 , 我的回答是个科普回答,不明白理科生回答的可以先看看我的回答,再去回答这个问题.我并不是说看不起高中生还是怎样,而是,他说的这个问题,真的有点生猛.我也相信咱们国人肯定未来会有能搞定它的人,但是绝不是高中生,因为知识量太大了...看一下这个所谓的"哥德巴赫猜想"的背景.可能回答的人里头有很多不是理科生,所以科普一下这到底是个什么玩意..哥德巴赫1742年给欧拉的信中哥德巴赫提出了以下猜想：任一大于2的偶数都可写成两个质数之和。但是哥德巴赫自己无法证明它，于是就写信请教赫赫有名的大数学家欧拉帮忙证明，但是一直到死，欧拉也无法证明。因现今数学界已经不使用“1也是素数”这个约定，原初猜想的现代陈述为：任一大于5的整数都可写成三个质数之和。欧拉在回信中也提出另一等价版本，即任一大于2的偶数都可写成两个质数之和。今日常见的猜想陈述为欧拉的版本。把命题"任一充分大的偶数都可以表示成为一个素因子个数不超过a个的数与另一个素因子不超过b个的数之和"记作"a+b"。1966年陈景润证明了"1+2"成立，即"任一充分大的偶数都可以表示成二个素数的和，或是一个素数和一个半素数的和"。关于欧拉大神:莱昂哈德·欧拉（Leonhard Euler ，1707年4月15日～1783年9月18日），瑞士数学家、自然科学家。1707年4月15日出生于瑞士的巴塞尔，1783年9月18日于俄国圣彼得堡去世。欧拉出生于牧师家庭，自幼受父亲的影响。13岁时入读巴塞尔大学，15岁大学毕业，16岁获得硕士学位。欧拉是18世纪数学界最杰出的人物之一，他不但为数学界作出贡献，更把整个数学推至物理的领域。他是数学史上最多产的数学家，平均每年写出八百多页的论文，还写了大量的力学、分析学、几何学、变分法等的课本，《无穷小分析引论》、《微分学原理》、《积分学原理》等都成为数学界中的经典著作。《无穷小分析引论》、《微分学原理》、《积分学原理》这3个都是大学的东西,而且不一定普通大学生就能搞定的.所以它的创造人刚了一辈子刚到死都刚不动的东西...在没看明白这3个东西之前..嗯....概率有点低啊..那么18岁的少年能有多生猛?来给不明就里的答者看看人类历史上的天才是个什么水准爱因斯坦:1901年3月21日（22岁），爱因斯坦正式取得瑞士国籍。在这一年5到7月完成电势差的热力学理论的论文。1905年（26岁）3月，爱因斯坦发表“量子论”，提出光量子假说，解决了光电效应问题。4月向苏黎世大学提出论文《分子大小的新测定法》，取得博士学位。5月完成论文《论动体的电动力学》，独立而完整地提出狭义相对性原理，开创物理学的新纪元。这一年因此被称为“爱因斯坦奇迹年”。关于爱因斯坦的数学,你可以搜索一下一个人:格罗斯曼,他帮了爱因斯坦计算数学题方面的忙.爱因斯坦是一个物理学家中数学最牛B的,但是数学家中数学就那样了.也就是,爱因斯坦的爆炸年是26岁.高斯1788年，11岁的高斯进入了文科学校，他在新的学校里，所有的功课都极好，特别是古典文学、数学尤为突出。他的教师们和慈母把他推荐给伯伦瑞克公爵，希望公爵能资助这位聪明的孩子上学。 布伦兹维克公爵卡尔·威廉·斐迪南召见了14岁的高斯。这位朴实、聪明但家境贫寒的孩子赢得了公爵的同情，公爵慷慨地提出愿意作高斯的资助人，让他继续学习。 1792年高斯进入布伦兹维克的卡罗琳学院继续学习。1795年，公爵又为他支付各种费用，送他入德国著名的哥丁根大学，这样就使得高斯得以按照自己的理想，勤奋地学习和开始进行创造性的研究。 1796年高斯19岁，发现了正十七边形的尺规作图法， 解决了自欧几里德以来悬而未决的一个难题。 同年，发表并证明了二次互反律。这是他的得意杰作，一生曾用八种方法证明，称之为“黄金律” 。 1799年，高斯完成了博士论文，获黑尔姆施泰特大学的博士学位，回到家乡布伦兹维克，虽然他的博士论文顺利通过了，被授予博士学位，同时获得了讲师职位，但他没有能成功地吸引学生，因此只能回老家-又是公爵伸手救援他。数学王子,高斯,他的爆发年龄是19岁,就算他的正17边算是人类最高成就好了(其实并不算)然后我看了看世界上的其他大师..都比不上答主...因为他们的爆发年都超过20岁了..答主鄙视的哪里是我们,而是下图中的所有人.我想表达什么?那就是,答主,我期待1月1日.因为地球上下一个爱因斯坦,就要来了.........哦不,爱因斯坦弱了..那破老头26岁才明白事.至少是高斯+爱因斯坦..其他像什么,捣蛋的费曼,牛顿,黎曼什么的,都是渣渣...您秒了整个地球....而不是区区大学生..看到这里,大家应该明白为什么我们这些理科生会这么诧异了吧...不是我们酸,而是,如果他真的可以,他不会想着跟吾等渣渣对话的..智商不在一个水平线..完全蔑视整个地球人...
wang-17-79-74 , 我等着你呢，不过你先回答一下你是怎么计算不定方程x+y=2n有多少组素数解的
xian-chen-ju-shi , 能的，如果可以做到就去做吧，我相信你。谁说你不能只是在嫉妒你的。加油，支持你！！！
 , 如果你只是中二倒没什么，如果你是恶意炒作的话，除了脸皮厚也没什么
yu-ye , 虽然我上不了清华北大但是我还想说对于能证明哥德巴赫猜想的人来说去个北大数学系念本科有啥难的。。。
zhao-qing-xi-74 , 各位答主请慎言题主很有可能已经被系统附体，而歌猜只是题主的一个小任务而已，我估计题主以后还会狂揽诺贝尔奖十三次，菲儿兹奖三次，而且会建立数学大一统纲领。并且会陆续攻克核聚变商用，去火星亲自寻找生命等等等等真的，题主未来的成就无法预估！
de-zhi-zhe-de-tian-xia , 小老弟，高考全国卷750分进清华可能更简单一点儿(๑•ั็ω•็ั๑)
dian-xing-29 , 大部分答主都在质疑题设。这很好，大家都很聪明，可以从不同的角度看问题。但是我希望我可以发表一下浅薄的己见：题主应该是想问一个政治问题，而非讨论题设存在的可能性。我觉得你要是证出来了应该可以进清华，因为你将成为大中华新一届排面人物。排面人物所在的学校得有排面，有了排面人物学校也就更有排面了。再往后走排面价值就消失啦，学界大佬们和媒体们会不会告诉大家你是个水货然后把你踢出清华就不得而知了。前段时间不是有个高考写古文的学生进了川大嘛，可以类比一下。
